# Brothers Summer 2013 (Up to date)
# 1109 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.2 m/s).
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position upwind (m),Position parallel to wind (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
183.23,323.09,-23.681,0.012703,23.689,0.13891,-300.43,14.561,300.78,177.23,5.2967,0.13833,43.796,-120.65,9.7998,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.071012,4929558,0,262.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026133,NaN,NaN,NaN,NaN,5.038,3.7879,822.79,333.59,0.5,0.5981
183.73,311.26,-23.664,0.033029,23.717,0.54252,-303.15,14.561,303.5,177.25,5.5675,0.54151,43.796,-120.65,9.7998,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.071085,4.94e6,0,263.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026097,NaN,NaN,NaN,NaN,6.6069,3.8649,823.99,333.64,0.5,0.59817
184.23,299.43,-23.653,0.021414,23.677,0.33404,-305.89,14.56,306.24,177.27,5.4008,0.33335,43.796,-120.65,9.7999,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.070957,4936568,0,263.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00262,NaN,NaN,NaN,NaN,4.7702,3.9418,825.19,333.69,0.5,0.59824
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=184.23 seconds
184.73,287.6,-23.644,0.018786,23.654,0.089756,-308.58,14.559,308.92,177.3,5.3569,0.087768,43.796,-120.65,9.7999,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.070877,4936429,0,262.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026115,NaN,NaN,NaN,NaN,5.1953,4.0187,826.39,333.73,0.5,0.59831
184.73,287.5,-23.144,109.16,23.646,109.17,-308.6,14.559,308.95,177.3,5.3499,1.5389,43.796,-120.65,9.7999,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.070843,4939391,0,3185.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026086,NaN,NaN,NaN,NaN,5.0515,4.0956,827.58,333.78,0.00458,0.60284
184.74,287.39,-22.644,104.19,23.146,104.2,-308.63,14.559,308.97,177.3,5.3418,1.6796,43.796,-120.65,9.7999,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.069346,4835110,0,3052.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025581,NaN,NaN,NaN,NaN,5.0093,4.0963,827.59,333.78,0.0047985,0.60293
184.74,287.28,-22.144,99.319,22.647,99.336,-308.66,14.559,309,177.3,5.3326,1.8177,43.796,-120.65,9.7999,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.06785,4730850,0,2922.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025077,NaN,NaN,NaN,NaN,4.9651,4.097,827.61,333.78,0.0050334,0.603
184.75,287.16,-21.644,94.559,22.148,94.579,-308.68,14.559,309.03,177.3,5.3223,1.9532,43.796,-120.65,9.7999,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.066355,4626617,0,2794.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024573,NaN,NaN,NaN,NaN,4.9187,4.0977,827.62,333.78,0.0052866,0.60307
184.75,287.04,-21.144,89.906,21.649,89.93,-308.71,14.559,309.06,177.3,5.3107,2.0861,43.796,-120.65,9.7999,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.06486,4522413,0,2670.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002407,NaN,NaN,NaN,NaN,4.87,4.0985,827.63,333.78,0.0055599,0.60314
184.76,286.92,-20.645,85.358,21.15,85.384,-308.74,14.559,309.09,177.3,5.2983,2.1245,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.063363,4418145,0,2548.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023567,NaN,NaN,NaN,NaN,4.8391,4.0992,827.64,333.78,0.0058559,0.60321
184.77,286.79,-20.145,80.916,20.65,80.944,-308.78,14.559,309.12,177.3,5.285,2.1434,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.061867,4313873,0,2429.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023064,NaN,NaN,NaN,NaN,4.811,4.1,827.65,333.78,0.0061771,0.60327
184.77,286.66,-19.645,76.58,20.151,76.611,-308.81,14.559,309.15,177.3,5.2709,2.1622,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.060371,4209616,0,2313.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022563,NaN,NaN,NaN,NaN,4.7813,4.1009,827.67,333.78,0.0065265,0.60334
184.78,286.53,-19.145,72.352,19.652,72.384,-308.85,14.559,309.19,177.3,5.2559,2.1808,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.058876,4105376,0,2200.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022062,NaN,NaN,NaN,NaN,4.7499,4.1017,827.68,333.78,0.0069076,0.60341
184.79,286.39,-18.645,68.229,19.153,68.265,-308.89,14.559,309.23,177.3,5.2398,2.1994,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.05738,4001157,0,2090.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021562,NaN,NaN,NaN,NaN,4.7167,4.1026,827.69,333.79,0.0073244,0.60348
184.8,286.25,-18.146,64.214,18.654,64.252,-308.93,14.559,309.27,177.3,5.2225,2.218,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.055885,3896960,0,1982.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021062,NaN,NaN,NaN,NaN,4.6815,4.1035,827.71,333.79,0.0077818,0.60355
184.8,286.1,-17.646,60.305,18.155,60.347,-308.97,14.559,309.31,177.3,5.204,2.2365,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.054391,3792791,0,1878.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020564,NaN,NaN,NaN,NaN,4.6441,4.1044,827.72,333.79,0.0082855,0.60361
184.81,285.94,-17.146,56.492,17.653,56.524,-309.02,14.559,309.36,177.3,5.1872,1.9002,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.052888,3688036,0,1775.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020066,NaN,NaN,NaN,NaN,4.6987,4.1054,827.74,333.79,0.0088458,0.61182
184.82,285.78,-16.646,52.775,17.149,52.786,-309.07,14.559,309.41,177.3,5.1771,1.0666,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.051376,3582689,0,1675.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001957,NaN,NaN,NaN,NaN,4.8954,4.1064,827.75,333.79,0.0094723,0.6119
184.83,285.62,-16.146,49.172,16.647,49.173,-309.12,14.559,309.46,177.3,5.1745,0.25332,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.049872,3477809,0,1579.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001908,NaN,NaN,NaN,NaN,5.106,4.1074,827.77,333.79,0.010168,0.61197
184.84,285.44,-15.646,45.686,16.147,45.689,-309.17,14.559,309.52,177.3,5.1804,0.54025,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.048376,3373525,0,1485.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018597,NaN,NaN,NaN,NaN,5.3322,4.1085,827.78,333.79,0.010944,0.61203
184.85,285.26,-15.147,42.318,15.651,42.338,-309.24,14.559,309.58,177.3,5.1959,1.3147,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.04689,3.27e6,0,1396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001812,NaN,NaN,NaN,NaN,5.5756,4.1096,827.8,333.79,0.01181,0.6121
184.87,285.07,-14.647,39.06,15.157,39.101,-309.3,14.559,309.64,177.31,5.2189,1.7939,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.045409,3166725,0,1309.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017653,NaN,NaN,NaN,NaN,5.7525,4.1108,827.82,333.79,0.012787,0.61217
184.88,284.87,-14.148,35.898,14.659,35.944,-309.38,14.559,309.72,177.31,5.2443,1.8281,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.043917,3062733,0,1224.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017195,NaN,NaN,NaN,NaN,5.8053,4.112,827.84,333.79,0.01391,0.61223
184.9,284.66,-13.649,32.842,14.161,32.895,-309.45,14.559,309.8,177.31,5.2726,1.8624,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.042426,2958820,0,1142.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016742,NaN,NaN,NaN,NaN,5.8627,4.1133,827.86,333.79,0.0152,0.6123
184.91,284.44,-13.15,29.894,13.664,29.955,-309.54,14.559,309.89,177.31,5.3043,1.8971,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.040936,2855006,0,1064.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016296,NaN,NaN,NaN,NaN,5.9254,4.1147,827.88,333.79,0.016692,0.61237
184.93,284.2,-12.651,27.052,13.167,27.117,-309.64,14.559,309.98,177.31,5.3389,1.8791,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.039446,2751111,0,988.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015857,NaN,NaN,NaN,NaN,5.9753,4.1162,827.9,333.79,0.018439,0.61243
184.95,283.94,-12.152,24.316,12.669,24.386,-309.75,14.559,310.09,177.31,5.3768,1.8491,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.037956,2647251,0,914.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015426,NaN,NaN,NaN,NaN,6.0251,4.1177,827.93,333.79,0.020504,0.61257
184.98,283.67,-11.654,21.686,12.172,21.762,-309.88,14.559,310.22,177.31,5.4184,1.8101,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.036467,2543443,0,844.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015004,NaN,NaN,NaN,NaN,6.0759,4.1194,827.95,333.8,0.022976,0.61264
185,283.37,-11.156,19.159,11.674,19.231,-310.02,14.559,310.36,177.31,5.4619,1.6725,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.034972,2439249,0,776.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014592,NaN,NaN,NaN,NaN,6.092,4.1211,827.98,333.8,0.025999,0.6127
185.03,283.05,-10.658,16.738,11.175,16.809,-310.18,14.559,310.52,177.31,5.5079,1.5479,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.033478,2335126,0,711.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001419,NaN,NaN,NaN,NaN,6.1131,4.1231,828.01,333.8,0.029746,0.61277
185.07,282.69,-10.161,14.433,10.681,14.519,-310.37,14.559,310.71,177.31,5.5624,1.5815,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.031998,2231924,0,650.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013798,NaN,NaN,NaN,NaN,6.204,4.1252,828.04,333.8,0.034437,0.61284
185.11,282.29,-9.6673,12.266,10.201,12.421,-310.6,14.559,310.94,177.32,5.6411,1.955,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.03056,2131707,0,593.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013424,NaN,NaN,NaN,NaN,6.4632,4.1275,828.08,333.8,0.040256,0.6129
185.15,281.85,-9.1833,10.271,9.7522,10.611,-310.86,14.559,311.21,177.32,5.7666,2.6641,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.029215,2037995,0,542.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013086,NaN,NaN,NaN,NaN,6.9248,4.1301,828.12,333.8,0.047122,0.61297
185.21,281.33,-8.7044,8.3243,9.27,8.6902,-311.2,14.559,311.54,177.32,5.9102,2.4951,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.027771,1937303,0,489.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012813,NaN,NaN,NaN,NaN,7.0314,4.133,828.17,333.8,0.057536,0.61303
185.28,280.74,-8.2443,6.5653,8.8304,7.1351,-311.62,14.559,311.96,177.33,6.106,2.7941,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.026454,1845511,0,444.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001258,NaN,NaN,NaN,NaN,7.3969,4.1363,828.22,333.81,0.070076,0.6131
185.38,279.96,-7.7791,4.7932,8.3131,5.1519,-312.22,14.559,312.56,177.33,6.2893,1.8886,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.024904,1737483,0,394.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012434,NaN,NaN,NaN,NaN,7.1735,4.1402,828.28,333.81,0.097052,0.61317
185.54,278.77,-7.2872,3.0987,7.7865,3.1495,-313.23,14.559,313.57,177.34,6.3787,0.56342,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.023326,1627527,0,345.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012296,NaN,NaN,NaN,NaN,6.6296,4.1452,828.36,333.81,0.15876,0.61323
185.87,276.45,-6.79,1.5106,7.2879,1.5191,-315.34,14.559,315.67,177.36,6.4315,0.16042,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.021832,1523450,0,302.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012058,NaN,NaN,NaN,NaN,6.4826,4.153,828.48,333.82,0.32914,0.6133
186.13,274.67,-6.7385,0.19594,6.9108,1.9049,-316.96,14.559,317.29,177.37,5.9342,1.8948,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.020702,1444889,0,272.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011793,NaN,NaN,NaN,NaN,5.1449,4.1681,828.71,333.82,0.26248,0.61337
186.63,271.29,-6.7988,-0.12048,6.742,0.33209,-319.89,14.558,320.22,177.39,5.7795,0.30947,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.020196,1409789,0,259.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001119,NaN,NaN,NaN,NaN,5.7192,4.1796,828.89,333.83,0.5,0.61343
186.88,269.58,-6.7384,0.23937,6.9284,1.9832,-321.41,14.558,321.74,177.41,6.2758,1.9687,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.020753,1449161,0,273.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011057,NaN,NaN,NaN,NaN,7.1132,4.2016,829.23,333.85,0.25212,0.6135
187.31,266.66,-6.7615,-0.0534,6.7854,1.1545,-324.02,14.558,324.34,177.43,5.7763,1.1532,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.020324,1419447,0,262.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001158,NaN,NaN,NaN,NaN,5.4789,4.2127,829.41,333.85,0.43311,0.61357
187.81,263.27,-6.7868,-0.050563,6.7622,0.14767,-326.89,14.558,327.21,177.45,5.707,0.13874,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.020254,1414936,0,261.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011028,NaN,NaN,NaN,NaN,5.6806,4.2317,829.7,333.86,0.5,0.61363
188.31,259.88,-6.772,0.029694,6.7902,0.31396,-329.7,14.558,330.02,177.47,5.5507,0.31255,43.796,-120.65,9.8,NaN,NaN,NaN,NaN,26777,0,NaN,NaN,NaN,NaN,NaN,0.020338,1421184,0,263.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010969,NaN,NaN,NaN,NaN,5.4916,4.2537,830.05,333.88,0.5,0.6137
